Time(long)     ml  xy  press   RR   ir1
1544956727644  66  98  11452   1.01   372096
1544956727843  66  98  11454   1.01   383647
1544956728044  66  98  11454   1.01   395660
1544956728246  66  98  11452   1.01   378290
1544956728456  66  98  11454   1.01   362468
1544956728643  66  98  11454   1.01   368087
1544956728864  66  98  11454   1.01   380619
1544956729053  66  98  11453   1.01   394091
1544956729261  66  98  11451   1.01   403080
1544956729472  66  98  11452   1.01   361781
1544956729678  66  98  11454   1.05   367895
1544956729853  66  98  11454   1.05   379352
1544956730070  66  98  11453   1.05   394158
1544956730254  66  98  11453   1.05   408633
1544956730477  66  98  11452   1.05   365922
1544956730664  65  98  11452   1.06   371143
1544956730882  65  98  11453   1.06   379594
1544956731063  65  98  11452   1.06   394994
1544956731297  65  98  11452   1.06   409522
1544956731481  65  98  11450   1.06   367403
1544956731707  64  98  11454   1.02   370446
1544956731875  64  98  11451   1.02   378464
1544956732099  64  98  11450   1.02   394212
1544956732283  64  98  11455   1.02   409184
1544956732502  64  98  11451   1.02   377456
1544956732742  62  98  11453   1.05   368422
1544956732911  62  98  11453   1.05   374822
1544956733087  62  98  11452   1.05   389947
1544956733310  62  98  11453   1.05   404969
1544956733549  62  98  11452   1.05   393595
1544956733730  62  98  11451   1.05   365414
1544956733909  61  98  11449   1.04   372402
1544956734121  61  98  11451   1.04   386714
1544956734309  61  98  11450   1.04   402018
1544956734534  61  98  11450   1.04   390013
1544956734722  61  98  11451   1.04   364691
1544956734931  60  98  11453   0.99   370810
1544956735130  60  98  11448   0.99   384242
1544956735385  60  98  11450   0.99   397842
1544956735523  60  98  11452   0.99   357620
1544956735742  59  98  11450   0.93   358637
1544956735922  59  98  11449   0.93   366251
1544956736144  59  98  11450   0.93   381089
1544956736335  59  98  11450   0.93   385211
1544956736551  59  98  11450   0.93   343469
1544956736742  59  98  11450   0.91   350217
1544956736958  59  98  11452   0.91   363061
1544956737136  59  98  11450   0.91   376832
1544956737362  59  98  11450   0.91   342902
1544956737549  59  98  11452   0.9   342173
1544956737768  59  98  11450   0.9   350073
1544956737978  59  98  11452   0.9   363802
1544956738172  59  98  11450   0.9   365284
1544956738407  59  98  11452   0.9   341227
1544956738583  59  98  11451   0.88   342062
1544956738770  59  98  11451   0.88   354148
1544956738980  59  98  11452   0.88   370493
1544956739163  59  98  11451   0.88   350383
1544956739387  59  98  11450   0.93   352085
1544956739572  59  98  11452   0.93   359210
1544956739813  59  98  11452   0.93   370632
1544956739985  59  98  11451   0.93   382748
1544956740192  59  98  11451   0.93   360990
1544956740381  60  98  11452   0.99   364444
1544956740626  60  98  11451   0.99   369714
1544956740790  60  98  11450   0.99   379992
1544956741011  60  98  11452   0.99   390614
1544956741198  60  98  11452   0.99   366729
1544956741372  60  98  11450   0.99   370713
1544956741607  60  98  11451   0.99   375473
1544956741792  60  98  11451   0.99   385817
1544956741998  60  98  11450   0.99   396623
1544956742181  60  98  11449   0.99   368720
1544956742465  61  98  11450   1.01   369183
1544956742589  61  98  11450   1.01   373450
1544956742806  61  98  11452   1.01   384393
1544956743006  61  98  11451   1.01   395892
1544956743209  61  98  11453   1.01   379176
1544956743409  61  98  11454   1.01   363990
1544956743627  61  98  11452   1.05   368606
1544956743823  61  98  11453   1.05   379533
1544956744027  61  98  11451   1.05   391043
1544956744209  61  98  11452   1.05   402469
1544956744433  61  98  11451   1.05   359235
1544956744620  60  99  11452   1.07   364652
1544956744836  60  99  11451   1.07   374139
1544956745025  60  99  11453   1.07   387673
1544956745233  60  99  11452   1.07   400919
1544956745449  60  99  11452   1.07   357418
1544956745644  60  99  11453   1.02   363950
1544956745849  60  99  11453   1.02   372274
1544956746046  60  99  11453   1.02   386687
1544956746241  60  99  11455   1.02   398374
1544956746456  60  99  11456   1.02   350615
1544956746649  60  99  11453   0.98   357365
1544956746861  60  99  11452   0.98   367797
1544956747057  60  99  11451   0.98   381791
1544956747266  60  99  11451   0.98   394360
1544956747452  60  99  11453   0.98   344495
1544956747678  59  98  11451   1.0   351437
1544956747854  59  98  11451   1.0   363638
1544956748072  59  98  11453   1.0   379639
1544956748253  59  98  11451   1.0   394747
1544956748483  59  98  11451   1.0   345992
1544956748665  59  98  11451   1.03   353042
1544956748882  59  98  11451   1.03   362970
1544956749062  59  98  11454   1.03   378433
1544956749286  59  98  11454   1.03   386656
1544956749531  59  98  11454   1.03   342784
1544956749701  59  98  11452   0.95   349275
1544956749899  59  98  11453   0.95   362615
1544956750095  59  98  11452   0.95   377987
1544956750287  59  98  11450   0.95   347073
1544956750550  59  98  11453   0.93   339161
1544956750686  59  98  11452   0.93   347622
1544956750911  59  98  11453   0.93   363268
1544956751087  59  98  11454   0.93   378590
1544956751309  59  98  11453   0.93   337524
1544956751501  59  98  11452   0.96   341082
1544956751713  59  98  11453   0.96   349328
1544956751901  59  98  11452   0.96   364758
1544956752116  59  98  11452   0.96   373635
1544956752307  59  98  11452   0.96   328369
1544956752525  60  98  11453   0.91   336593
1544956752712  60  98  11452   0.91   349296
1544956752933  60  98  11452   0.91   364280
1544956753125  60  98  11455   0.91   366489
1544956753338  60  98  11452   0.91   327555
1544956753525  60  98  11455   0.98   337875
1544956753745  60  98  11452   0.98   353236
1544956753930  60  98  11452   0.98   368793
1544956754144  60  98  11452   0.98   381174
1544956754326  60  98  11454   0.98   332637
1544956754554  61  98  11453   1.03   341583
1544956754750  61  98  11455   1.03   354371
1544956754959  61  98  11454   1.03   369867
1544956755136  61  98  11450   1.03   360191
1544956755362  61  98  11451   1.03   331036
1544956755545  61  98  11453   0.96   340486
1544956755792  61  98  11454   0.96   356789
1544956755956  61  98  11454   0.96   375977
1544956756145  61  98  11453   0.96   352172
1544956756359  61  98  11453   0.96   328010
1544956756597  61  97  11453   0.99   342475
1544956756763  61  97  11453   0.99   362903
1544956756941  61  97  11454   0.99   380465
1544956757159  61  97  11452   0.99   361514
1544956757346  61  97  11451   0.99   344978
1544956757578  61  97  11452   0.99   351044
1544956757769  61  97  11450   0.99   369609
1544956757982  61  97  11453   0.99   387557
1544956758154  61  97  11452   0.99   350486
1544956758444  61  97  11452   0.97   346099
1544956758566  61  97  11452   0.97   354928
1544956758783  61  97  11450   0.97   372839
1544956758968  61  97  11450   0.97   385157
1544956759198  61  97  11449   0.97   335438
1544956759413  61  97  11454   0.88   345870
1544956759595  61  97  11454   0.88   361039
1544956759788  61  97  11455   0.88   378763
1544956759998  61  97  11451   0.88   342743
1544956760179  61  97  11450   0.91   341281
1544956760406  61  97  11450   0.91   350974
1544956760597  61  97  11451   0.91   368796
1544956760806  61  97  11452   0.91   374943
1544956760999  61  97  11451   0.91   333292
1544956761209  61  97  11452   0.88   344389
1544956761423  61  97  11456   0.88   360856
1544956761619  61  97  11452   0.88   378587
1544956761811  61  97  11453   0.88   332385
1544956762021  62  97  11453   0.89   339102
1544956762211  62  97  11454   0.89   350616
1544956762432  62  97  11453   0.89   369126
1544956762617  62  97  11456   0.89   381610
1544956762840  62  97  11453   0.89   331300
1544956763023  62  97  11455   0.93   342819
1544956763243  62  97  11453   0.93   358336
1544956763435  62  97  11454   0.93   376110
1544956763666  62  97  11454   0.93   356969
1544956763846  62  97  11452   0.93   338465
1544956764048  62  97  11452   0.94   349458
1544956764227  62  97  11454   0.94   367793
1544956764454  62  97  11454   0.94   385947
1544956764697  62  97  11451   0.94   344376
1544956764857  63  97  11452   0.96   342898
1544956765041  63  97  11452   0.96   353762
1544956765261  63  97  11450   0.96   372422
1544956765502  63  97  11452   0.96   389834
1544956765665  63  97  11452   0.96   343365
1544956765858  63  98  11454   0.99   346241
1544956766071  63  98  11452   0.99   356544
1544956766253  63  98  11453   0.99   374796
1544956766478  63  98  11452   0.99   391977
1544956766659  63  98  11452   0.99   342144
1544956766881  62  98  11453   0.97   350090
1544956767091  62  98  11452   0.97   361002
1544956767284  62  98  11454   0.97   379143
1544956767479  62  98  11451   0.97   391999
1544956767693  62  98  11449   0.97   339069
1544956767884  62  98  11453   0.94   349568
1544956768100  62  98  11453   0.94   364609
1544956768291  62  98  11451   0.94   381890
1544956768502  62  98  11454   0.94   353617
1544956768689  62  98  11453   0.94   336818
1544956768908  62  98  11450   0.93   345168
1544956769088  62  98  11452   0.93   360555
1544956769271  62  98  11452   0.93   372597
1544956769500  62  98  11454   0.93   324953
1544956769693  62  98  11452   0.87   332289
1544956769911  62  98  11451   0.87   345166
1544956770089  62  98  11453   0.87   355101
1544956770337  62  98  11450   0.87   317122
1544956770488  62  98  11450   0.79   326656
1544956770725  62  98  11450   0.79   340141
1544956770907  62  98  11452   0.79   354413
1544956771115  62  98  11453   0.79   320855
1544956771318  63  98  11453   0.84   328361
1544956771522  63  98  11453   0.84   339244
1544956771712  63  98  11453   0.84   353367
1544956771924  63  98  11454   0.84   345225
1544956772106  63  98  11450   0.84   332229
1544956772325  63  98  11452   0.91   339817
1544956772513  63  98  11452   0.91   351863
1544956772744  63  98  11452   0.91   364253
1544956772933  63  98  11451   0.91   340230
1544956773135  63  98  11451   0.95   344478
1544956773333  63  98  11451   0.95   351050
1544956773622  63  98  11449   0.95   363472
1544956773728  63  98  11451   0.95   376275
1544956773958  63  98  11453   0.95   342694
1544956774141  64  98  11451   0.94   347584
1544956774410  64  98  11453   0.94   355653
1544956774539  64  98  11452   0.94   368855
1544956774770  64  98  11451   0.94   382609
1544956774957  64  98  11452   0.94   344625
1544956775159  64  98  11453   1.01   349123
1544956775351  64  98  11452   1.01   357476
1544956775577  64  98  11452   1.01   372182
1544956775757  64  98  11452   1.01   386624
1544956775974  64  98  11451   1.01   347956
1544956776153  63  98  11453   1.04   350697
1544956776377  63  98  11454   1.04   357763
1544956776572  63  98  11450   1.04   372866
1544956776786  63  98  11455   1.04   387486
1544956776971  63  98  11456   1.04   343392
1544956777186  63  98  11452   0.97   350054
1544956777393  63  98  11452   0.97   359872
1544956777593  63  98  11451   0.97   376637
1544956777791  63  98  11453   0.97   369129
1544956777995  63  98  11451   0.97   337860
1544956778176  63  98  11454   0.91   347446
1544956778399  63  98  11452   0.91   363182
1544956778597  63  98  11451   0.91   378533
1544956778811  63  98  11452   0.91   329934
1544956778994  62  98  11452   0.88   336304
1544956779218  62  98  11454   0.88   346890
1544956779398  62  98  11457   0.88   361570
1544956779632  62  98  11452   0.88   328686
1544956779806  62  98  11454   0.86   326498
1544956780021  62  98  11453   0.86   333014
1544956780214  62  98  11452   0.86   350164
1544956780432  62  98  11452   0.86   338129
1544956780677  62  98  11451   0.86   326924
1544956780836  62  98  11452   0.84   335563
1544956781058  62  98  11451   0.84   348388
1544956781235  62  98  11454   0.84   360979
1544956781483  62  98  11452   0.84   331837
1544956781643  62  98  11454   0.91   337260
1544956781831  62  98  11454   0.91   345622
1544956782045  62  98  11452   0.91   358529
1544956782227  62  98  11453   0.91   370167
1544956782448  62  98  11454   0.91   336526
1544956782646  63  98  11452   0.95   342085
1544956782907  63  98  11453   0.95   351381
1544956783043  63  98  11453   0.95   362723
1544956783231  63  98  11452   0.95   341637
1544956783446  63  98  11452   0.9   343632
1544956783637  63  98  11452   0.9   350169
1544956783857  63  98  11452   0.9   363022
1544956784038  63  98  11451   0.9   376191
1544956784253  63  98  11454   0.9   349205
1544956784436  64  98  11452   0.92   356548
1544956784662  64  98  11453   0.92   365981
1544956784855  64  98  11451   0.92   378649
1544956785074  64  98  11453   0.92   389319
1544956785245  64  98  11452   0.92   363873
1544956785472  64  98  11453   0.96   371060
1544956785654  64  98  11453   0.96   381719
1544956785878  64  98  11453   0.96   394361
1544956786071  64  98  11452   0.96   402901
1544956786276  64  98  11452   0.96   376862
1544956786526  64  98  11453   1.0   382815
1544956786683  64  98  11454   1.0   392192
1544956786925  64  98  11454   1.0   403778
1544956787085  64  98  11456   1.0   388197
1544956787267  64  98  11454   1.0   381260
1544956787491  64  98  11455   0.95   385444
1544956787685  64  98  11453   0.95   395925
1544956787901  64  98  11454   0.95   401870
1544956788081  64  98  11455   0.95   369417
1544956788300  64  98  11453   0.85   373507
1544956788487  64  98  11454   0.85   383838
1544956788716  64  98  11454   0.85   396532
1544956788896  64  98  11454   0.85   359276
1544956789119  64  98  11454   0.87   362061
1544956789309  64  98  11454   0.87   369634
1544956789515  64  98  11452   0.87   383580
1544956789709  64  98  11455   0.87   374951
1544956789922  64  98  11456   0.87   353902
1544956790102  64  98  11453   0.9   361269
1544956790327  64  98  11454   0.9   375062
1544956790530  64  98  11457   0.9   389525
1544956790737  64  98  11454   0.9   359344
1544956790933  64  98  11455   0.95   359244
1544956791138  64  98  11453   0.95   365894
1544956791325  64  98  11452   0.95   380357
1544956791543  64  98  11453   0.95   394611
1544956791728  64  98  11451   0.95   352961
1544956791945  64  98  11453   0.92   359377
1544956792154  64  98  11453   0.92   369943
1544956792350  64  98  11454   0.92   385841
1544956792552  64  98  11453   0.92   388848
1544956792762  64  98  11454   0.92   350420
1544956792940  64  98  11453   0.95   358291
1544956793159  64  98  11454   0.95   372117
1544956793341  64  98  11452   0.95   387941
1544956793596  64  98  11456   0.95   358506
1544956793754  64  98  11452   0.95   352500
1544956793973  64  98  11454   0.95   360956
1544956794175  64  98  11454   0.95   377333
1544956794373  64  98  11454   0.95   392741
1544956794566  64  98  11450   0.95   344738
1544956794780  64  97  11453   0.92   351743
1544956794969  64  97  11452   0.92   362791
1544956795186  64  97  11452   0.92   380667
1544956795375  64  97  11454   0.92   396752
1544956795594  64  97  11452   0.92   345371
1544956795780  64  97  11453   0.97   355178
1544956795996  64  97  11452   0.97   368163
1544956796176  64  97  11453   0.97   386119
1544956796398  64  97  11450   0.97   392779
1544956796585  64  97  11451   0.97   349824
1544956796810  64  97  11453   0.97   359230
1544956796987  64  97  11450   0.97   373564
1544956797209  64  97  11452   0.97   390101
1544956797408  64  97  11451   0.97   342456
1544956797661  63  97  11451   0.85   352308
1544956797800  63  97  11450   0.85   363838
1544956797999  63  97  11451   0.85   380809
1544956798218  63  97  11452   0.85   335569
1544956798402  63  98  11452   0.83   342595
1544956798612  63  98  11452   0.83   351775
1544956798797  63  98  11453   0.83   366049
1544956799018  63  98  11454   0.83   330207
1544956799195  63  98  11452   0.82   333137
1544956799416  63  98  11450   0.82   340185
1544956799607  63  98  11453   0.82   353568
1544956799822  63  98  11452   0.82   319598
1544956800088  63  98  11451   0.75   329661
1544956800225  63  98  11451   0.75   341324
1544956800432  63  98  11454   0.75   357017
1544956800636  63  98  11453   0.75   317711
1544956800812  64  98  11451   0.8   327964
1544956801108  64  98  11451   0.8   340007
1544956801222  64  98  11452   0.8   355903
1544956801444  64  98  11452   0.8   319567
1544956801627  64  98  11452   0.82   328565
1544956801857  64  98  11451   0.82   339586
1544956802078  64  98  11451   0.82   356535
1544956802250  64  98  11452   0.82   346730
1544956802431  64  98  11454   0.82   334215
1544956802657  65  98  11453   0.89   344320
1544956802843  65  98  11452   0.89   358385
1544956803063  65  98  11451   0.89   373458
1544956803242  65  98  11452   0.89   342766
1544956803466  66  98  11450   0.88   352199
1544956803667  66  98  11452   0.88   361827
1544956803914  66  98  11453   0.88   376264
1544956804055  66  98  11452   0.88   382113
1544956804280  66  98  11452   0.88   357071
1544956804469  66  98  11452   0.95   365473
1544956804682  66  98  11450   0.95   376080
1544956804881  66  98  11452   0.95   389050
1544956805086  66  98  11452   0.95   364407
1544956805268  66  98  11451   0.92   369878
1544956805494  66  98  11454   0.92   376016
1544956805690  66  98  11450   0.92   388324
1544956805896  66  98  11452   0.92   381839
1544956806094  66  98  11456   0.92   364552
1544956806299  67  98  11452   0.86   370852
1544956806514  67  98  11454   0.86   381935
1544956806704  67  98  11452   0.86   394533
1544956806907  67  98  11453   0.86   358637
1544956807115  67  98  11452   0.9   363786
1544956807306  67  98  11454   0.9   370967
1544956807518  67  98  11450   0.9   384945
1544956807709  67  98  11451   0.9   379074
1544956807927  67  98  11452   0.9   356234
1544956808102  66  98  11453   0.9   363472
1544956808324  66  98  11451   0.9   376047
1544956808521  66  98  11452   0.9   390041
1544956808751  66  98  11453   0.9   353775
1544956808921  66  98  11452   0.89   361452
1544956809137  66  98  11452   0.89   369976
1544956809318  66  98  11453   0.89   385228
1544956809543  66  98  11452   0.89   379158
1544956809730  66  98  11451   0.89   351237
1544956809952  66  98  11450   0.92   359681
1544956810132  66  98  11450   0.92   373609
1544956810364  66  98  11451   0.92   389166
1544956810586  66  98  11454   0.92   356753
1544956810757  66  98  11454   0.95   352295
1544956810950  66  98  11451   0.95   360030
1544956811161  66  98  11452   0.95   376743
1544956811342  66  98  11454   0.95   393103
1544956811570  66  98  11452   0.95   353253
1544956811750  65  98  11453   0.97   357614
1544956811938  65  98  11453   0.97   366006
1544956812170  65  98  11452   0.97   382235
1544956812336  65  98  11450   0.97   396187
1544956812563  65  98  11453   0.97   350105
1544956812752  65  98  11450   0.92   360289
1544956812967  65  98  11451   0.92   373375
1544956813147  65  98  11451   0.92   390917
1544956813373  65  98  11450   0.92   372988
1544956813588  65  98  11450   0.92   352590
1544956813780  65  98  11454   0.94   362868
1544956813972  65  98  11451   0.94   378921
1544956814174  65  98  11452   0.94   395679
1544956814362  65  98  11451   0.94   351757
1544956814583  65  98  11454   0.93   356628
1544956814771  65  98  11453   0.93   365646
1544956814995  65  98  11453   0.93   382086
1544956815175  65  98  11454   0.93   368674
1544956815399  65  98  11454   0.93   349337
1544956815589  65  98  11452   0.87   357942
1544956815817  65  98  11452   0.87   374747
1544956815984  65  98  11451   0.87   379100
1544956816205  65  98  11454   0.87   339989
1544956816397  64  98  11452   0.83   351962
1544956816619  64  98  11452   0.83   367861
1544956816795  64  98  11452   0.83   384764
1544956817025  64  98  11454   0.83   336553
1544956817192  65  98  11454   0.85   347297
1544956817415  65  98  11452   0.85   360543
1544956817671  65  98  11451   0.85   377876
1544956817821  65  98  11452   0.85   334999
1544956818010  65  98  11451   0.82   345124
1544956818244  65  98  11451   0.82   357131
1544956818407  65  98  11449   0.82   374618
1544956818640  65  98  11451   0.82   330883
1544956818817  66  98  11450   0.82   339618
1544956819046  66  98  11451   0.82   351474
1544956819239  66  98  11454   0.82   369376
1544956819500  66  98  11454   0.82   347622
1544956819625  66  98  11454   0.82   333232
1544956819859  66  98  11452   0.87   344892
1544956820042  66  98  11452   0.87   362245
1544956820248  66  98  11453   0.87   379170
1544956820436  66  98  11452   0.87   334859
1544956820674  66  98  11453   0.92   343956
1544956820857  66  98  11452   0.92   354889
1544956821062  66  98  11456   0.92   371672
1544956821248  66  98  11452   0.92   344648
1544956821469  67  98  11452   0.87   340681
1544956821657  67  98  11452   0.87   351185
1544956821873  67  98  11452   0.87   368420
1544956822084  67  98  11452   0.87   385201
1544956822281  67  98  11452   0.87   335782
1544956822464  67  98  11451   0.91   345620
1544956822682  67  98  11452   0.91   357792
1544956822862  67  98  11452   0.91   375865
1544956823084  67  98  11454   0.91   384241
1544956823264  67  98  11452   0.91   337259
1544956823490  67  98  11452   0.95   349205
1544956823682  67  98  11452   0.95   364315
1544956823901  67  98  11452   0.95   381961
1544956824081  67  98  11452   0.95   383735
1544956824299  67  98  11452   0.95   343036
1544956824486  67  98  11452   0.99   353791
1544956824724  67  98  11451   0.99   369002
1544956824897  67  98  11451   0.99   385651
1544956825121  67  98  11452   0.99   345405
1544956825303  66  98  11452   0.92   347055
1544956825517  66  98  11456   0.92   355291
1544956825706  66  98  11454   0.92   371760
1544956825921  66  98  11457   0.92   359399
1544956826105  66  98  11454   0.92   332938
1544956826323  66  98  11454   0.86   344019
1544956826565  66  98  11453   0.86   359858
1544956826699  66  98  11455   0.86   374772
1544956826921  66  98  11455   0.86   323996
1544956827161  66  98  11454   0.88   331707
1544956827318  66  98  11454   0.88   342759
1544956827506  66  98  11454   0.88   357430
1544956827726  66  98  11451   0.88   330676
1544956827912  66  98  11452   0.87   331330
1544956828131  66  98  11452   0.87   339864
1544956828323  66  98  11452   0.87   354070
1544956828544  66  98  11452   0.87   342990
1544956828735  66  98  11454   0.87   334146
1544956828940  66  98  11453   0.83   342813
1544956829125  66  98  11451   0.83   356061
1544956829340  66  98  11452   0.83   369306
1544956829534  66  98  11454   0.83   338147
1544956829756  66  98  11453   0.89   345658
1544956829950  66  98  11454   0.89   354572
1544956830158  66  98  11456   0.89   367246
1544956830334  66  98  11456   0.89   362714
1544956830558  66  98  11454   0.89   346657
1544956830747  66  98  11453   0.93   353834
1544956830992  66  98  11452   0.93   364713
1544956831158  66  98  11453   0.93   376512
1544956831377  66  98  11452   0.93   350168
1544956831558  67  98  11454   0.89   357801
1544956831796  67  98  11452   0.89   365659
1544956831957  67  98  11452   0.89   378250
1544956832176  67  98  11453   0.89   367815
1544956832361  67  98  11454   0.89   355438
1544956832587  67  98  11452   0.9   362672
1544956832830  67  98  11451   0.9   374703
1544956832988  67  98  11452   0.9   387520
1544956833224  67  98  11453   0.9   355391
1544956833390  67  98  11452   0.93   359357
1544956833635  67  98  11453   0.93   365592
1544956833805  67  98  11452   0.93   379014
1544956833990  67  98  11452   0.93   390689
1544956834201  67  98  11454   0.93   352197
1544956834394  66  98  11451   0.93   359187
1544956834610  66  98  11453   0.93   369964
1544956834796  66  98  11454   0.93   384622
1544956835014  66  98  11452   0.93   352854
1544956835192  66  98  11451   0.91   350237
1544956835415  66  98  11453   0.91   358180
1544956835617  66  98  11452   0.91   373782
1544956835820  66  98  11450   0.91   389041
1544956836008  66  98  11452   0.91   344930
1544956836231  65  98  11453   0.95   350716
1544956836405  65  98  11452   0.95   360250
1544956836631  65  98  11452   0.95   377745
1544956836827  65  98  11452   0.95   393965
1544956837035  65  98  11451   0.95   345083
1544956837240  65  98  11454   0.97   354685
1544956837444  65  98  11450   0.97   366298
1544956837625  65  98  11452   0.97   383439
1544956837847  65  98  11453   0.97   356657
1544956838032  64  97  11455   0.89   350290
1544956838248  64  97  11452   0.89   359874
1544956838439  64  97  11452   0.89   376888
1544956838660  64  97  11454   0.89   364831
1544956838853  64  97  11450   0.89   341615
1544956839061  64  97  11451   0.83   352610
1544956839247  64  97  11452   0.83   369377
1544956839463  64  97  11453   0.83   380784
1544956839654  64  97  11452   0.83   333796
1544956839891  64  97  11450   0.84   344738
1544956840060  64  97  11450   0.84   359640
1544956840277  64  97  11449   0.84   376098
1544956840470  64  97  11452   0.84   332853
1544956840706  64  97  11452   0.88   339314
1544956840873  64  97  11452   0.88   350442
1544956841069  64  97  11451   0.88   367854
1544956841268  64  97  11452   0.88   371396
1544956841450  64  97  11452   0.88   333666
1544956841689  65  97  11453   0.9   344029
1544956841862  65  97  11453   0.9   359188
1544956842130  65  97  11451   0.9   375357
1544956842267  65  97  11452   0.9   333793
1544956842538  65  97  11452   0.88   342517
1544956842719  65  97  11452   0.88   353275
1544956842895  65  97  11454   0.88   370125
1544956843079  65  97  11455   0.88   335447
1544956843300  65  97  11453   0.85   337422
1544956843503  65  97  11452   0.85   347957
1544956843701  65  97  11452   0.85   365698
1544956843880  65  97  11451   0.85   351128
1544956844104  65  97  11452   0.85   329489
1544956844290  66  97  11449   0.85   341130
1544956844504  66  97  11453   0.85   358319
1544956844703  66  97  11451   0.85   372543
1544956844916  66  97  11451   0.85   324572
1544956845102  67  98  11452   0.87   334387
1544956845319  67  98  11451   0.87   345902
1544956845500  67  98  11451   0.87   359150
1544956845725  67  98  11453   0.87   318702
1544956845909  67  97  11450   0.85   319707
1544956846131  67  97  11453   0.85   329841
1544956846321  67  97  11452   0.85   341682
1544956846542  67  97  11454   0.85   311644
1544956846735  67  97  11453   0.85   318452
1544956846945  67  97  11455   0.85   326494
1544956847133  67  97  11453   0.85   318127
1544956847341  67  97  11452   0.85   302629
1544956847523  67  97  11453   0.85   310948
1544956847754  67  97  11453   0.85   331714
1544956847941  67  97  11452   0.85   310517
1544956848153  67  97  11451   0.85   319986
1544956848333  67  97  11454   0.85   331609
1544956848556  67  97  11451   0.85   339585
1544956848746  67  97  11451   0.85   324086
1544956848960  67  97  11451   0.85   336396
1544956849162  67  97  11451   0.85   351210
1544956849372  67  97  11450   0.85   337046
1544956849575  67  97  11450   0.85   351040
1544956849770  67  97  11450   0.85   361053
1544956849969  67  97  11451   0.85   374588
1544956850181  67  97  11451   0.85   361571
1544956850357  68  97  11454   0.69   374508
1544956850579  68  97  11451   0.69   387261
1544956850769  68  97  11452   0.69   371796
1544956850990  68  98  11452   0.7   387720
1544956851180  68  98  11451   0.7   396496
1544956851395  68  98  11450   0.7   407104
1544956851575  68  98  11450   0.7   394562
1544956851798  69  98  11452   0.69   406417
1544956851994  69  98  11448   0.69   418088
1544956852204  69  98  11450   0.69   399451
1544956852391  70  98  11450   0.69   417891
1544956852606  70  98  11451   0.69   424903
1544956852803  70  98  11450   0.69   424536
1544956853010  70  98  11451   0.69   421174
1544956853197  72  98  11451   0.68   429937
1544956853412  72  98  11452   0.68   440333
1544956853600  72  98  11450   0.68   417668
1544956853821  74  98  11453   0.69   433073
1544956854005  74  98  11451   0.69   440179
1544956854232  74  98  11452   0.69   430567
1544956854402  77  98  11451   0.69   432559
1544956854623  77  98  11454   0.69   438620
1544956854831  77  98  11453   0.69   447616
1544956855008  77  98  11452   0.69   425882
1544956855222  79  98  11452   0.69   437723
1544956855407  79  98  11453   0.69   443826
1544956855631  79  98  11452   0.69   430888
1544956855838  81  98  11454   0.71   431184
1544956856028  81  98  11453   0.71   437498
1544956856216  81  98  11454   0.71   448175
1544956856431  81  98  11454   0.71   419215
1544956856628  82  98  11456   0.73   431638
1544956856837  82  98  11454   0.73   436834
1544956857031  82  98  11454   0.73   447490
1544956857241  82  98  11454   0.73   417003
1544956857425  83  98  11453   0.76   425440
1544956857650  83  98  11456   0.76   432023
1544956857841  83  98  11452   0.76   421854
1544956858080  83  98  11455   0.76   411832
1544956858246  84  98  11451   0.73   415713
1544956858460  84  98  11452   0.73   425714
1544956858648  84  98  11454   0.73   396008
1544956858866  83  98  11454   0.76   398024
1544956859056  83  98  11454   0.76   400989
1544956859265  83  98  11454   0.76   412118
1544956859447  83  98  11453   0.76   379978
1544956859678  82  98  11454   0.79   385683
1544956859862  82  98  11454   0.79   389710
1544956860096  82  98  11455   0.79   401805
1544956860333  82  98  11454   0.79   373964
1544956860480  81  98  11454   0.81   377817
1544956860673  81  98  11452   0.81   381152
1544956860895  81  98  11452   0.81   393003
1544956861077  81  98  11454   0.81   366449
1544956861299  79  98  11454   0.81   369621
1544956861486  79  98  11455   0.81   373412
1544956861752  79  98  11453   0.81   386098
1544956861883  79  98  11454   0.81   366314
1544956862101  79  98  11454   0.81   356346
1544956862284  78  98  11456   0.83   360590
1544956862505  78  98  11452   0.83   373366
1544956862710  78  98  11453   0.83   384622
1544956862913  78  98  11452   0.83   344668
1544956863105  77  98  11452   0.88   350956
1544956863324  77  98  11451   0.88   361752
1544956863566  77  98  11453   0.88   374495
1544956863725  77  98  11454   0.88   356916
1544956863905  77  98  11454   0.88   344851
1544956864132  75  98  11454   0.92   350440
1544956864307  75  98  11454   0.92   364342
1544956864533  75  98  11453   0.92   376810
1544956864751  75  98  11456   0.92   345836
1544956864937  74  98  11452   0.97   346878
1544956865117  74  98  11452   0.97   352091
1544956865339  74  98  11453   0.97   366306
1544956865529  74  98  11454   0.97   378679
1544956865749  74  98  11455   0.97   337308
1544956865933  72  98  11452   0.94   345898
1544956866154  72  98  11455   0.94   354972
1544956866336  72  98  11453   0.94   369266
1544956866568  72  98  11454   0.94   381611
1544956866746  72  98  11456   0.94   336008
1544956866959  71  98  11455   0.98   342837
1544956867151  71  98  11454   0.98   353914
1544956867389  71  98  11454   0.98   366980
1544956867562  71  98  11452   0.98   379164
1544956867775  71  98  11453   0.98   333152
1544956867974  70  98  11454   0.99   340060
1544956868153  70  98  11453   0.99   351466
1544956868358  70  98  11453   0.99   364811
1544956868540  70  98  11452   0.99   375841
