Time(long)     ml  xy  press   RR   ir1
1544970108432  64  99  11442   0.99   417643
1544970108618  64  99  11443   0.99   409172
1544970108842  63  99  11442   0.98   410596
1544970109021  63  99  11440   0.98   413803
1544970109237  63  99  11441   0.98   416862
1544970109420  63  99  11441   0.98   419569
1544970109684  63  99  11441   0.98   409723
1544970109831  63  99  11442   0.98   410436
1544970110047  63  99  11442   0.98   413440
1544970110235  63  99  11442   0.98   416489
1544970110449  63  99  11442   0.98   414536
1544970110633  63  99  11443   0.98   408056
1544970110853  63  99  11443   0.96   408445
1544970111037  63  99  11444   0.96   411122
1544970111264  63  99  11444   0.96   414191
1544970111445  63  99  11443   0.96   404165
1544970111666  62  99  11444   0.95   403932
1544970111848  62  99  11441   0.95   404814
1544970112073  62  99  11443   0.95   407473
1544970112254  62  99  11443   0.95   410876
1544970112473  62  99  11443   0.95   398737
1544970112658  62  99  11443   0.96   398245
1544970112880  62  99  11441   0.96   400335
1544970113066  62  99  11441   0.96   403553
1544970113286  62  99  11444   0.96   407567
1544970113468  62  99  11442   0.96   396273
1544970113688  62  99  11442   0.96   396617
1544970113872  62  99  11443   0.96   399963
1544970114095  62  99  11443   0.96   403645
1544970114286  62  99  11444   0.96   402102
1544970114500  62  99  11442   0.96   396660
1544970114726  62  99  11441   0.93   398017
1544970114906  62  99  11441   0.93   401663
1544970115090  62  99  11441   0.93   405526
1544970115269  62  99  11441   0.93   398601
1544970115492  62  99  11440   0.97   397684
1544970115673  62  99  11441   0.97   399154
1544970115901  62  99  11442   0.97   402476
1544970116099  62  99  11441   0.97   406304
1544970116304  62  99  11441   0.97   398352
1544970116484  62  99  11442   0.99   398947
1544970116705  62  99  11440   0.99   400456
1544970116889  62  99  11443   0.99   403601
1544970117113  62  99  11441   0.99   407374
1544970117308  62  99  11442   0.99   398209
1544970117518  62  99  11442   0.96   399375
1544970117705  62  99  11443   0.96   401624
1544970117926  62  99  11444   0.96   404884
1544970118106  62  99  11442   0.96   408866
1544970118325  62  99  11442   0.96   399225
1544970118508  62  99  11443   0.99   400132
1544970118734  62  99  11442   0.99   402353
1544970118917  62  99  11441   0.99   405675
1544970119140  62  99  11444   0.99   409607
1544970119325  62  99  11443   0.99   400043
1544970119547  61  100  11441   0.99   400826
1544970119732  61  100  11443   0.99   403418
1544970119945  61  100  11442   0.99   406797
1544970120142  61  100  11444   0.99   410147
1544970120353  61  100  11445   0.99   399397
1544970120539  61  100  11442   0.95   399918
1544970120763  61  100  11442   0.95   403084
1544970120951  61  100  11442   0.95   406695
1544970121161  61  100  11442   0.95   409105
1544970121343  61  100  11444   0.95   398633
1544970121564  61  100  11442   0.99   399296
1544970121754  61  100  11440   0.99   402597
1544970121984  61  100  11441   0.99   406363
1544970122162  61  100  11438   0.99   408292
1544970122373  61  100  11441   0.99   398860
1544970122557  60  100  11442   0.99   399554
1544970122779  60  100  11443   0.99   403369
1544970123010  60  100  11440   0.99   407515
1544970123185  60  100  11441   0.99   406286
1544970123382  60  100  11441   0.99   397213
1544970123592  60  100  11441   0.99   398297
1544970123830  60  100  11443   0.99   402660
1544970123996  60  100  11442   0.99   407735
1544970124175  60  100  11442   0.99   408052
1544970124402  60  100  11440   0.99   399829
1544970124581  60  100  11442   0.99   400651
1544970124807  60  100  11441   0.99   404421
1544970125000  60  100  11443   0.99   408186
1544970125214  60  100  11440   0.99   398757
1544970125403  60  99  11442   0.91   399762
1544970125660  60  99  11446   0.91   402020
1544970125798  60  99  11440   0.91   405539
1544970126018  60  99  11442   0.91   398205
1544970126202  60  99  11440   0.85   396762
1544970126427  60  99  11442   0.85   398375
1544970126615  60  99  11442   0.85   402451
1544970126821  60  99  11443   0.85   394532
1544970127021  60  99  11442   0.78   395099
1544970127233  60  99  11444   0.78   397526
1544970127415  60  99  11443   0.78   401934
1544970127638  60  99  11443   0.78   395295
1544970127837  61  99  11443   0.81   395855
1544970128046  61  99  11443   0.81   397988
1544970128232  61  99  11443   0.81   402452
1544970128451  61  99  11442   0.81   406903
1544970128631  61  99  11440   0.81   397820
1544970128814  61  99  11442   0.89   399793
1544970129037  61  99  11441   0.89   404013
1544970129224  61  99  11441   0.89   408240
1544970129445  61  99  11442   0.89   403290
1544970129634  62  99  11443   0.93   402272
1544970129853  62  99  11444   0.93   404458
1544970130037  62  99  11445   0.93   408564
1544970130250  62  99  11444   0.93   412795
1544970130434  62  99  11443   0.93   407661
1544970130655  62  99  11442   1.0   406514
1544970130901  62  99  11442   1.0   408575
1544970131075  62  99  11442   1.0   412286
1544970131256  62  99  11443   1.0   416094
1544970131471  62  99  11443   1.0   410175
1544970131648  63  99  11441   0.99   409899
1544970131870  63  99  11442   0.99   412024
1544970132053  63  99  11442   0.99   415508
1544970132286  63  99  11442   0.99   419533
1544970132467  63  99  11441   0.99   417851
1544970132736  63  99  11442   0.99   412571
1544970132874  63  100  11443   1.03   413996
1544970133097  63  100  11440   1.03   417505
1544970133268  63  100  11442   1.03   421047
1544970133490  63  100  11443   1.03   421133
1544970133671  63  100  11444   1.03   414248
1544970133901  62  100  11440   1.01   415279
1544970134083  62  100  11443   1.01   418865
1544970134306  62  100  11442   1.01   422176
1544970134489  62  100  11442   1.01   418582
1544970134705  62  100  11443   1.01   412835
1544970134889  62  99  11441   0.99   413349
1544970135110  62  99  11442   0.99   416234
1544970135303  62  99  11440   0.99   419613
1544970135517  62  99  11440   0.99   416122
1544970135708  62  99  11440   0.99   409398
1544970135927  61  99  11441   1.0   409494
1544970136114  61  99  11442   1.0   412176
1544970136324  61  99  11441   1.0   415482
1544970136509  61  99  11442   1.0   405364
1544970136727  61  99  11443   0.95   405536
1544970136920  61  99  11442   0.95   406267
1544970137135  61  99  11445   0.95   409388
1544970137331  61  99  11442   0.95   413153
1544970137542  61  99  11442   0.95   400447
1544970137719  61  99  11442   0.97   399965
1544970137946  61  99  11441   0.97   401499
1544970138132  61  99  11441   0.97   404561
1544970138354  61  99  11443   0.97   408622
1544970138537  61  99  11442   0.97   395903
1544970138756  60  99  11443   0.96   395161
1544970138941  60  99  11444   0.96   397869
1544970139162  60  99  11443   0.96   401284
1544970139342  60  99  11441   0.96   399753
1544970139571  60  99  11442   0.96   391277
1544970139802  61  99  11442   0.93   392043
1544970139971  61  99  11441   0.93   395613
1544970140157  61  99  11440   0.93   399979
1544970140374  61  99  11441   0.93   392774
1544970140557  61  99  11444   0.96   391402
1544970140780  61  99  11442   0.96   393164
1544970140962  61  99  11443   0.96   397308
1544970141188  61  99  11445   0.96   402142
1544970141373  61  99  11444   0.96   394293
1544970141592  61  99  11442   0.97   395479
1544970141786  61  99  11443   0.97   397846
1544970141996  61  99  11442   0.97   401875
1544970142179  61  99  11441   0.97   406158
1544970142399  61  99  11441   0.97   396369
1544970142582  61  100  11441   0.92   396871
1544970142773  61  100  11444   0.92   400306
1544970142995  61  100  11441   0.92   404211
1544970143176  61  100  11443   0.92   402101
1544970143404  61  100  11444   0.92   397311
1544970143574  61  100  11444   0.95   398661
1544970143796  61  100  11442   0.95   402081
1544970143981  61  100  11443   0.95   405956
1544970144202  61  100  11442   0.95   399603
1544970144397  62  99  11444   0.96   398866
1544970144606  62  99  11443   0.96   400477
1544970144802  62  99  11444   0.96   402974
1544970145026  62  99  11441   0.96   406865
1544970145203  62  99  11443   0.96   401049
1544970145416  62  99  11443   0.97   402196
1544970145597  62  99  11442   0.97   402691
1544970145827  62  99  11440   0.97   405410
1544970146004  62  99  11443   0.97   409854
1544970146229  62  99  11443   0.97   403308
1544970146413  62  99  11442   0.91   404557
1544970146631  62  99  11444   0.91   408321
1544970146857  62  99  11442   0.91   412178
1544970147038  62  99  11443   0.91   406367
1544970147224  62  99  11443   0.91   405774
1544970147447  62  99  11444   0.91   409008
1544970147627  62  99  11442   0.91   429836
1544970147847  62  99  11444   0.91   449328
1544970148034  62  99  11442   0.91   441865
1544970148250  62  99  11443   0.92   448943
1544970148433  62  99  11442   0.92   456545
1544970148656  62  99  11444   0.92   466089
1544970148854  62  99  11443   0.92   453690
1544970149063  62  99  11442   0.85   412533
1544970149248  62  99  11444   0.85   918399
